,Wind_Direction,Wind_Speed_(km/h),temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),surface_pressure (hPa),et0_fao_evapotranspiration (mm),vapor_pressure_deficit (kPa),soil_temperature_28_to_100cm (°C),soil_moisture_28_to_100cm (m³/m³),direct_radiation (W/m²),diffuse_radiation (W/m²),rain (mm),weathercode (wmo code),windgusts_10m (km/h),cloudcover (%),Production (mt),Area (ha),Yield (mt/ha)
0,0.46153846153846156,0.13692946058091288,0.7130559540889525,0.2559748427672952,0.5733944954128436,0.667076051015588,0.6190476190476195,0.696969696969697,0.6165833578359305,0.3225806451612905,0.4637868598034147,0.4249106078665075,0.19550260436912073,0.0,0.16111111111111115,1.0,0.015580564062205355,0.012641881329436553,0.3693090798373428
1,0.6153846153846154,0.09543568464730291,0.7027259684361549,0.232704402515723,0.5561926605504586,0.6694378837978263,0.6190476190476195,0.7121212121212122,0.6024698618053512,0.29032258064516137,0.4478789446456286,0.5983313468414777,0.18251962994635776,0.0,0.27777777777777773,1.0,0.01592848429940346,0.012913749745123361,0.3700678117080255
2,0.6153846153846154,0.09543568464730291,0.7406025824964133,0.0,0.48509174311926584,0.6727444496929618,0.8095238095238102,0.9545454545454548,0.7212584533960595,0.09677419354838712,0.5232798758406625,0.5822407628128725,0.1434540931353495,0.0,0.07777777777777778,1.0,0.015051725301664244,0.012573914225514852,0.3585250079068289
3,0.6153846153846154,0.1161825726141079,0.6866571018651366,0.33396226415094254,0.580275229357798,0.670477090222013,0.4285714285714288,0.6212121212121213,0.5836518670979123,0.3225806451612905,0.41412312467666856,0.4922526817640045,0.25707455492497866,0.0,0.10000000000000003,1.0,0.01591387164944114,0.01284578264120166,0.3715811205148265
4,0.46153846153846156,0.1161825726141079,0.6912482065997132,0.3245283018867928,0.5825688073394493,0.6672649976381688,0.4285714285714288,0.6212121212121213,0.5848279917671269,0.3548387096774194,0.43352302121055386,0.44576877234803325,0.19958407836430073,0.0,0.11666666666666664,1.0,0.016374518043491423,0.013185618160810169,0.37304701494734627
5,0.6153846153846154,0.09543568464730291,0.6935437589670017,0.34654088050314424,0.5917431192660545,0.6672649976381688,0.4285714285714288,0.606060606060606,0.6107027344898559,0.3225806451612905,0.3921365752715986,0.4058402860548269,0.29089248231361275,0.0,0.16111111111111115,1.0,0.016757230304409336,0.013389519472575275,0.37629646382555887
6,0.46153846153846156,0.1161825726141079,0.6545193687230992,0.5333333333333332,0.630733944954128,0.6604629192253189,0.23809523809523858,0.43939393939393945,0.5366068803293147,0.5483870967741936,0.2916451112260736,0.4553039332538735,0.4067480370053643,1.0,0.1388888888888889,1.0,0.017207439091343677,0.01352545368041868,0.3827796332298483
7,0.46153846153846156,0.09543568464730291,0.671736011477762,0.36666666666666714,0.5814220183486234,0.6762399622106763,0.4285714285714288,0.590909090909091,0.5554248750367536,0.4193548387096774,0.4777547853078119,0.25387365911799753,0.23538443597916506,0.0,0.10000000000000003,1.0,0.01777524491845098,0.013661387888262082,0.39175078939832436
8,0.6153846153846154,0.19087136929460585,0.7807747489239598,0.04716981132075482,0.5447247706422016,0.674917335852621,0.8095238095238102,0.9393939393939397,0.741252572772714,0.09677419354838712,0.5920848422141751,0.2675804529201433,0.16263702091269536,0.0,0.11666666666666664,1.0,0.018301300317094506,0.013729354992183784,0.4015207619363872
9,0.6153846153846154,0.1161825726141079,0.6384505021520805,0.596226415094339,0.6399082568807337,0.6592347661785549,0.23809523809523858,0.36363636363636376,0.5248456336371654,0.6451612903225806,0.22581479565442342,0.5792610250297971,0.42301562621472444,0.0,0.261111111111111,1.0,0.016668858564161018,0.013457486576496976,0.37250123376086014
10,0.6153846153846154,0.09543568464730291,0.6545193687230992,0.540251572327044,0.6341743119266052,0.6574397732640538,0.23809523809523858,0.4242424242424242,0.5236695089679504,0.6129032258064516,0.24987066735644103,0.5816448152562566,0.3801990204462412,0.0,0.16111111111111115,1.0,0.01837018852405973,0.013593420784340381,0.4068723382307331
11,0.46153846153846156,0.09543568464730291,0.67403156384505,0.4905660377358494,0.6341743119266052,0.6598960793575817,0.4285714285714288,0.4696969696969697,0.5401352543369597,0.6129032258064516,0.2933264355923437,0.5387365911799757,0.322280960895592,0.0,0.261111111111111,1.0,0.018536494397440425,0.013593420784340381,0.41057866729776277
12,0.46153846153846156,0.09543568464730291,0.677474892395983,0.40817610062893106,0.6055045871559632,0.6683986773736432,0.4285714285714288,0.5454545454545455,0.5413113790061748,0.4838709677419356,0.40338851526125197,0.38021454112038144,0.22533623571484104,0.0,0.16111111111111115,1.0,0.01879395537296702,0.013593420784340381,0.4163164991855189
13,0.46153846153846156,0.1161825726141079,0.6820659971305596,0.42955974842767297,0.6158256880733943,0.6674539442607461,0.23809523809523858,0.5303030303030304,0.5765951190826231,0.3870967741935484,0.2551733057423695,0.5607866507747317,0.2963733188214258,0.0,0.10000000000000003,1.0,0.02211450611678569,0.01685584177258207,0.3992391396877581
14,0.46153846153846156,0.1161825726141079,0.7096126255380204,0.35534591194968534,0.613532110091743,0.6643363249881915,0.4285714285714288,0.606060606060606,0.5965892384592766,0.3548387096774194,0.4511122607346094,0.43027413587604313,0.14477571328616964,0.0,0.07777777777777778,1.0,0.022714320605715217,0.01692380887650377,0.40857222483875244
15,0.46153846153846156,0.09543568464730291,0.7061692969870874,0.3169811320754716,0.5940366972477062,0.6682097307510624,0.4285714285714288,0.6363636363636365,0.6236401058512202,0.25806451612903236,0.38010863942059014,0.421930870083433,0.30072689108295114,0.0,0.1388888888888889,1.0,0.02108883725752569,0.01692380887650377,0.37909565452488225
16,0.6153846153846154,0.09543568464730291,0.7015781922525108,0.36603773584905674,0.6112385321100917,0.6651865847897973,0.4285714285714288,0.590909090909091,0.5754189944134076,0.4516129032258066,0.38825659596482187,0.43921334922526745,0.23466531913239527,0.0,0.11666666666666664,1.0,0.022057447197885206,0.016719907564738665,0.40131606536820363
17,0.6153846153846154,0.1161825726141079,0.7015781922525108,0.37232704402515626,0.613532110091743,0.6612187057156351,0.4285714285714288,0.590909090909091,0.5930608644516315,0.3548387096774194,0.326694257630626,0.4761620977353993,0.3277034906320454,0.0,0.21666666666666662,1.0,0.026945030690044128,0.018419085162781214,0.44730405559157227
18,0.6153846153846154,0.09543568464730291,0.6682926829268294,0.4584905660377352,0.6158256880733943,0.6605573925366084,0.4285714285714288,0.5000000000000001,0.5354307556601001,0.5483870967741936,0.3008277289187793,0.5387365911799757,0.36562232760631275,0.0,0.27777777777777773,1.0,0.030980905441542098,0.018419085162781214,0.5148412465593661
19,0.46153846153846156,0.1161825726141079,0.7050215208034434,0.40943396226415096,0.630733944954128,0.659423712801134,0.23809523809523858,0.5606060606060608,0.5754189944134076,0.4516129032258066,0.2608639420589758,0.4856972586412387,0.4002371142035296,0.0,0.1999999999999999,1.0,0.013689269652796479,0.018419085162781214,0.22547931624640585
