year,location,weathercode (wmo code),temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),rain (mm),surface_pressure (hPa),cloudcover (%),et0_fao_evapotranspiration (mm),vapor_pressure_deficit (kPa),windspeed_10m (km/h),winddirection_10m (°),windgusts_10m (km/h),soil_temperature_28_to_100cm (°C),soil_moisture_28_to_100cm (m³/m³),direct_radiation (W/m²),diffuse_radiation (W/m²)
2000, Maguindanao,1,26.301901183970855,84.71960382513662,23.400626138433516,0.33126138433515484,1007.488239981785,56.35940346083789,0.14788934426229508,0.5665482695810565,3.4363615664845173,179.93863843351548,12.1606102003643,26.912397540983605,0.39525762750455373,123.45150273224044,76.61703096539162
2001, Maguindanao,1,26.55730593607306,83.66769406392694,23.434691780821918,0.2647488584474886,1007.7725799086759,53.90068493150685,0.1517568493150685,0.6124977168949771,3.522853881278539,190.79018264840184,12.701244292237442,27.077020547945207,0.3891066210045662,129.91175799086759,74.61221461187215
2002, Maguindanao,1,27.10876712328767,80.26095890410959,23.22390410958904,0.19394977168949773,1008.4757648401826,48.01164383561644,0.16178082191780824,0.7667545662100457,3.7549429223744295,188.0109589041096,13.56582191780822,27.402031963470318,0.34084623287671234,147.1200913242009,68.11061643835616
2003, Maguindanao,1,26.98283105022831,81.32397260273973,23.329714611872145,0.25829908675799085,1008.3825799086759,53.422488584474884,0.15370776255707763,0.72037899543379,3.640114155251142,186.20159817351598,13.19763698630137,27.446883561643837,0.347821803652968,131.29269406392694,72.83344748858447
2004, Maguindanao,1,27.15917577413479,80.25250455373406,23.26758879781421,0.1883879781420765,1008.1768442622952,50.270719489981786,0.15976889799635702,0.772398679417122,3.734676684881603,197.53187613843352,13.578415300546448,27.53957194899818,0.339359631147541,141.53016848816029,70.19888433515483
2005, Maguindanao,1,27.218002283105026,79.35616438356165,23.073139269406393,0.25053652968036527,1008.4245205479452,51.71849315068493,0.15658219178082192,0.8166883561643835,3.6415981735159817,190.85650684931508,12.82681506849315,27.761917808219177,0.323849200913242,133.03858447488585,72.6417808219178
2006, Maguindanao,1,26.963938356164384,81.0142694063927,23.2599200913242,0.2321917808219178,1008.2483789954339,50.9357305936073,0.15604908675799087,0.7301506849315068,3.6257077625570777,193.5574200913242,13.475901826484018,27.207614155251143,0.369614497716895,136.6406392694064,71.30502283105022
2007, Maguindanao,1,27.041757990867577,80.84303652968036,23.280011415525113,0.26594748858447487,1007.702808219178,52.692351598173516,0.15432191780821916,0.7438356164383562,3.5657876712328767,188.08253424657534,12.879531963470319,27.379611872146118,0.3645759132420091,131.76974885844749,73.02922374429224
2008, Maguindanao,1,26.597108378870676,82.85530510018215,23.297586520947178,0.32518214936247725,1007.7160860655737,54.216302367941715,0.15174749544626595,0.6453039617486339,3.4738501821493624,179.0651183970856,12.625865209471767,27.013945810564664,0.3973987932604736,130.2433970856102,73.71117941712204
2009, Maguindanao,1,27.032408675799086,81.58390410958904,23.455251141552512,0.26912100456621,1007.691506849315,52.25,0.1530011415525114,0.7090639269406392,3.7438584474885843,193.21883561643835,13.279497716894976,27.261141552511415,0.3840067351598173,129.4156392694064,73.47831050228311
2010, Maguindanao,1,27.572454337899543,78.09166666666667,23.173093607305933,0.26702054794520547,1007.980296803653,49.712100456621,0.1633093607305936,0.8798550228310502,3.45824200913242,167.95068493150686,12.760993150684932,27.814452054794522,0.3261295662100457,146.02180365296803,68.55125570776255
2011, Maguindanao,1,26.580936073059362,83.84714611872145,23.504760273972604,0.3542351598173516,1007.4358675799086,57.17488584474886,0.14399543378995436,0.6033801369863013,3.441689497716895,185.91689497716894,12.241095890410959,27.015034246575343,0.4039571917808219,115.87796803652968,77.20993150684932
