,Year,Location,Production (mt),Area (ha),Yield (mt/ha),weathercode (wmo code),temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),rain (mm),surface_pressure (hPa),cloudcover (%),et0_fao_evapotranspiration (mm),vapor_pressure_deficit (kPa),windspeed_10m (km/h),winddirection_10m (°),windgusts_10m (km/h),soil_temperature_28_to_100cm (°C),soil_moisture_28_to_100cm (m³/m³),direct_radiation (W/m²),diffuse_radiation (W/m²)
265,1991,MISAMIS ORIENTAL,951.48,1159.0,0.8209490940465919,1,27.522671232876714,85.80810502283104,24.86140410958904,0.1490296803652968,1009.8774315068492,54.171118721461184,0.161783105022831,0.5484246575342465,6.06884703196347,174.59006849315068,15.673949771689497,27.20480593607306,0.3343594748858448,151.15924657534248,71.91438356164383
266,1992,MISAMIS ORIENTAL,856.33,1043.0,0.821025886864813,1,27.50800318761384,84.65232240437159,24.608526867030964,0.1570469034608378,1010.1882513661202,48.724043715847,0.1634380692167577,0.594799635701275,5.591951275045537,186.8129553734062,15.0341985428051,27.31943306010929,0.3219569672131148,152.6031420765027,71.57035519125684
267,1993,MISAMIS ORIENTAL,770.7,938.0,0.8216417910447762,1,27.42964611872146,86.00308219178082,24.816746575342467,0.2279908675799087,1010.039109589041,54.915182648401824,0.1560022831050228,0.5364726027397261,5.170662100456621,184.3829908675799,14.17802511415525,27.0537899543379,0.3476316210045662,142.5038812785388,72.35205479452055
268,1994,MISAMIS ORIENTAL,693.62,938.0,0.7394669509594882,1,27.45160958904109,85.9296803652968,24.80857305936073,0.2004223744292237,1009.7734246575342,56.051598173515984,0.1568995433789954,0.5418869863013699,5.680285388127854,181.74246575342465,15.49406392694064,27.177614155251145,0.3534228310502283,145.06381278538814,70.3892694063927
269,1995,MISAMIS ORIENTAL,624.26,760.0,0.8213947368421053,1,27.235285388127856,86.98755707762557,24.83020547945205,0.2825114155251141,1009.5921575342468,58.96643835616438,0.1520228310502283,0.4908538812785388,5.04953196347032,179.78470319634704,14.08466894977169,27.12708904109589,0.3700582191780822,141.06826484018265,70.64611872146119
270,1996,MISAMIS ORIENTAL,561.84,684.0,0.8214035087719299,51,27.194558287795992,86.8690801457195,24.758333333333336,0.3354166666666667,1008.9770833333332,62.28859289617486,0.1479565118397085,0.4970696721311475,5.612864298724955,158.33048724954463,14.07167577413479,27.08252504553734,0.364564776867031,130.6870446265938,73.61873861566484
271,1997,MISAMIS ORIENTAL,505.16,684.0,0.7385380116959065,1,27.23754566210045,85.66609589041096,24.54712328767123,0.2043949771689497,1010.6950913242008,54.24885844748859,0.1597317351598173,0.5480821917808218,5.795799086757991,175.21415525114156,15.074212328767125,27.079166666666666,0.3524993150684932,153.54680365296804,67.32751141552511
272,1998,MISAMIS ORIENTAL,404.13,492.0,0.8214024390243903,1,27.851358447488582,84.85079908675799,24.979326484018262,0.2161986301369863,1010.1514840182648,48.90867579908676,0.164837899543379,0.5993207762557078,4.889406392694063,202.78824200913243,13.606655251141554,27.729166666666668,0.3341422374429224,159.00068493150684,66.42283105022831
273,1999,MISAMIS ORIENTAL,320.34,390.0,0.8213846153846153,1,27.252340182648403,86.45296803652968,24.73493150684932,0.3577511415525114,1008.8235958904108,62.4337899543379,0.1440867579908676,0.5123070776255708,5.001769406392694,183.1852739726028,14.27183789954338,27.0903196347032,0.3707735159817352,122.8662100456621,73.9804794520548
274,2000,MISAMIS ORIENTAL,320.34,390.0,0.8213846153846153,1,27.47366803278689,86.21459471766849,24.90239071038252,0.302037795992714,1008.6229849726776,58.645947176684885,0.1478756830601093,0.5299214480874317,4.808504098360656,186.7501138433516,13.92964480874317,27.153973132969035,0.367686475409836,128.04918032786884,73.50933515482696
275,2001,MISAMIS ORIENTAL,314.33,388.0,0.8101288659793814,1,27.655502283105022,85.76963470319635,24.995376712328767,0.2301712328767123,1008.947203196347,57.4703196347032,0.1511529680365296,0.5513824200913242,5.3701484018264845,181.85650684931508,14.84933789954338,27.19728310502284,0.3633785388127853,132.40970319634704,72.57294520547946
276,2002,MISAMIS ORIENTAL,322.43,390.0,0.8267435897435897,1,27.703310502283102,85.83470319634704,25.049326484018263,0.1953767123287671,1009.8487557077624,55.21769406392694,0.1578424657534246,0.5519543378995434,5.9370662100456615,171.15445205479452,15.54673515981735,27.16535388127853,0.3577730593607306,148.7052511415525,67.68504566210045
277,2003,MISAMIS ORIENTAL,342.97,390.0,0.8794102564102565,51,27.60066210045662,86.7189497716895,25.12599315068493,0.25662100456621,1009.7847374429224,61.32534246575342,0.1483595890410959,0.5142077625570777,5.899646118721462,166.34429223744291,15.331769406392691,27.13078767123288,0.3590197488584475,132.37956621004565,71.9269406392694
278,2004,MISAMIS ORIENTAL,319.52,390.0,0.8192820512820512,1,27.76443533697632,86.23201275045537,25.18941256830601,0.1885359744990892,1009.5052254098362,56.63547358834244,0.1567190346083788,0.5379405737704919,5.856785063752277,180.51354735883424,15.457650273224044,27.25997267759563,0.3533436930783242,143.54963570127504,70.5631830601093
279,2005,MISAMIS ORIENTAL,307.3,390.0,0.787948717948718,1,27.80389269406393,85.92465753424658,25.17777397260274,0.2392123287671232,1009.81149543379,58.42408675799087,0.1520273972602739,0.5480365296803653,5.205388127853881,182.6375570776256,14.350719178082192,27.24964611872146,0.3618970319634703,137.6285388127854,70.42808219178082
280,2006,MISAMIS ORIENTAL,303.93,390.0,0.7793076923076924,1,28.05517123287671,85.01301369863013,25.238344748858445,0.2023858447488584,1009.4705821917807,54.929566210045664,0.1561232876712328,0.5920445205479452,5.382066210045663,184.8422374429224,14.82851598173516,27.343881278538813,0.3489833333333333,140.0771689497717,70.91244292237442
281,2007,MISAMIS ORIENTAL,295.14,370.0,0.7976756756756757,1,28.029257990867578,85.24554794520547,25.2606392694064,0.2476141552511415,1008.986997716895,58.41929223744293,0.1517351598173516,0.5824840182648402,5.238059360730594,181.59600456621004,14.495536529680365,27.344406392694065,0.3490823059360731,133.73744292237444,71.10662100456621
282,2008,MISAMIS ORIENTAL,314.5,390.0,0.8064102564102564,1,27.904098360655738,85.26593806921676,25.147836976320583,0.2929986338797814,1008.89670992714,59.287226775956285,0.1502106102003643,0.5751707650273225,4.831215846994536,185.7011612021858,13.817725409836063,27.22818761384335,0.3714585610200364,130.43146630236794,72.36338797814207
283,2009,MISAMIS ORIENTAL,344.09,390.0,0.8822820512820512,1,28.064200913242008,84.67351598173516,25.171061643835618,0.3027625570776255,1008.9389611872148,56.8195205479452,0.154093607305936,0.6085022831050227,5.940479452054794,174.23664383561643,15.959246575342464,27.337294520547943,0.3453438356164383,134.962899543379,70.73173515981735
284,2010,MISAMIS ORIENTAL,364.0,390.0,0.9333333333333332,1,28.125776255707763,86.04383561643836,25.52641552511416,0.3019406392694064,1009.3805821917808,57.6884703196347,0.1546164383561644,0.5504520547945205,4.664041095890411,186.91301369863007,13.319691780821918,27.72923515981736,0.3583091324200913,141.94817351598172,69.55228310502284
285,2011,MISAMIS ORIENTAL,354.7,395.0,0.8979746835443038,1,27.980182648401826,85.55114155251141,25.27595890410959,0.3406278538812785,1008.6085616438356,63.17625570776256,0.1436152968036529,0.5678710045662101,5.42777397260274,174.57374429223745,14.854520547945206,27.24657534246576,0.3705554794520548,116.16381278538812,76.075
286,2012,MISAMIS ORIENTAL,355.0,595.0,0.5966386554621849,1,28.0708674863388,85.19193989071039,25.291211293260474,0.2721880692167577,1008.9354735883423,57.69990892531876,0.1523554189435337,0.5849271402550091,5.4775956284153,182.78642987249543,15.226992258652094,27.32700364298725,0.3670011384335154,132.3921903460838,72.38046448087432
287,2013,MISAMIS ORIENTAL,378.54,595.0,0.6362016806722689,1,28.166050228310503,85.55993150684931,25.457534246575342,0.3015867579908676,1009.1002625570776,61.42146118721461,0.1480867579908675,0.5746027397260275,5.319303652968037,181.9365296803653,14.489931506849317,27.373173515981737,0.3667510273972603,126.76929223744293,71.89337899543379
288,2014,MISAMIS ORIENTAL,368.59,598.0,0.6163712374581939,1,27.953904109589043,85.56518264840183,25.248299086757992,0.3157762557077625,1009.5597260273972,60.74554794520548,0.1469600456621004,0.5696746575342466,5.848824200913242,173.7351598173516,15.501301369863013,27.22205479452055,0.3705924657534246,124.87705479452056,72.6357305936073
289,2015,MISAMIS ORIENTAL,383.5,620.0,0.6185483870967742,1,28.258504566210046,83.74691780821918,25.166792237442923,0.1869063926940639,1010.3610388127852,54.16141552511416,0.159607305936073,0.6537328767123287,5.997945205479452,178.80205479452056,15.59843607305936,27.72485159817352,0.3327449771689498,146.06940639269408,67.61084474885845
290,2016,MISAMIS ORIENTAL,390.0,622.0,0.6270096463022508,1,28.487750455373405,84.12295081967213,25.475648907103825,0.2176457194899818,1009.8606898907104,53.21983151183971,0.1595173041894353,0.6454200819672131,5.185371129326048,192.31614298724955,14.287295081967214,27.86968351548269,0.3358401639344262,144.2268897996357,69.79861111111111
291,2017,MISAMIS ORIENTAL,404.3,622.0,0.65,1,28.18958904109589,85.37739726027397,25.446278538812784,0.3539611872146118,1009.3066438356165,61.22431506849315,0.1452705479452054,0.5820821917808219,5.261118721461187,177.8365296803653,14.600445205479453,27.56533105022831,0.3705899543378995,119.89543378995434,74.51381278538813
292,2018,MISAMIS ORIENTAL,406.85,630.0,0.6457936507936508,1,28.284908675799084,83.82043378995434,25.20981735159817,0.2090068493150685,1009.2730365296804,53.71461187214612,0.1597511415525114,0.6506244292237443,5.571643835616438,178.45707762557078,15.081152968036529,27.653470319634703,0.3393190639269406,142.8071917808219,70.35753424657534
293,2019,MISAMIS ORIENTAL,411.85,630.0,0.6537301587301587,1,28.314566210045665,82.47283105022831,24.93090182648402,0.1678652968036529,1010.1665525114156,51.14086757990867,0.1644634703196347,0.7114520547945206,5.95912100456621,186.89577625570777,15.395764840182649,27.709098173515983,0.3268442922374429,148.37351598173515,69.76803652968036
294,2020,MISAMIS ORIENTAL,414.06,630.0,0.6572380952380953,1,28.236122495446267,84.73941256830601,25.36395719489981,0.3232012750455373,1009.7886270491804,56.661543715847,0.1535507741347905,0.6078984517304189,4.958720400728597,187.01286429872496,13.719171220400728,27.749510473588344,0.3615780965391621,136.44569672131146,70.77413479052824
295,2021,MISAMIS ORIENTAL,412.37,630.0,0.6545555555555556,1,28.30625570776256,84.09828767123288,25.28336757990868,0.3439954337899543,1009.2651826484018,59.64406392694064,0.1502682648401826,0.6417751141552511,5.2690753424657535,176.14018264840183,14.531392694063928,27.65433789954338,0.3650663242009133,125.27568493150685,73.17157534246576
296,2022,MISAMIS ORIENTAL,0.0,650.0,0.0,51,28.321226647000984,84.47295968534907,25.387868731563422,0.3617994100294985,1009.0665437561456,61.70784169124877,0.1461086529006883,0.6229584562438545,4.916814159292035,165.4439528023599,12.56540068829892,27.54092920353982,0.3723453785644051,118.48021140609636,75.63593903638152
297,1990,DAVAO DE ORO,0.0,0.0,0.0,1,23.510228310502285,85.78356164383561,20.8088698630137,0.3614269406392694,935.50899543379,54.45696347031964,0.1556187214611872,0.4615696347031963,4.310388127853881,229.25513698630132,18.347374429223745,24.5122602739726,0.4509033105022831,147.94611872146118,72.33356164383562
298,1991,DAVAO DE ORO,0.0,0.0,0.0,1,23.38151826484018,86.05171232876712,20.746164383561645,0.4069863013698629,935.7217351598174,57.02066210045662,0.1542876712328767,0.4488573059360731,4.205616438356164,226.3473744292237,17.966084474885843,24.36244292237443,0.4494992009132419,142.6200913242009,76.29452054794521
299,1992,DAVAO DE ORO,0.0,0.0,0.0,1,23.44855418943533,84.5959699453552,20.49050546448088,0.3782445355191257,936.045218579235,55.10689890710383,0.1572825591985428,0.5015539617486339,3.936976320582878,225.0323315118397,17.31712204007286,24.45182149362477,0.4347200591985428,145.61259107468123,76.39446721311475
300,1993,DAVAO DE ORO,0.0,0.0,0.0,1,23.219817351598174,87.26769406392694,20.83172374429224,0.4840867579908676,935.831392694064,59.576141552511416,0.1501792237442922,0.4064372146118721,3.998504566210046,214.0344748858448,17.038127853881278,24.21989726027397,0.4646946347031963,139.92853881278538,74.40399543378996
301,1994,DAVAO DE ORO,0.0,0.0,0.0,1,23.41865296803653,85.83675799086758,20.72922374429224,0.3773173515981735,935.5738812785388,57.26004566210046,0.1534429223744292,0.4581529680365296,3.9689726027397256,219.43607305936072,17.816118721461187,24.413858447488582,0.4547512557077626,143.68755707762557,73.41050228310502
302,1995,DAVAO DE ORO,0.0,0.0,0.0,1,23.14667808219178,88.5865296803653,21.031038812785383,0.5729109589041096,935.4443493150684,62.081849315068496,0.1456312785388127,0.3615947488584475,3.985639269406392,218.3675799086758,17.390205479452057,24.23533105022831,0.4675321917808219,133.01575342465753,75.11666666666666
303,1996,DAVAO DE ORO,0.0,0.0,0.0,51,23.16124772313297,88.5846994535519,21.03986794171221,0.628620218579235,934.7975865209472,64.20924408014572,0.14341985428051,0.3639412568306011,4.051764571948998,175.91313752276866,16.556910291438978,24.27602459016393,0.4637947404371584,128.17634335154827,76.22415755919855
304,1997,DAVAO DE ORO,0.0,0.0,0.0,1,23.2687899543379,86.71449771689498,20.76267123287672,0.4704109589041096,936.4312671232876,59.71187214611872,0.152681506849315,0.4281609589041096,4.168641552511416,214.9126712328767,17.9087100456621,24.24586757990868,0.4515760273972602,147.28150684931506,69.89349315068493
305,1998,DAVAO DE ORO,0.0,0.0,0.0,51,23.598059360730595,86.73744292237443,21.06431506849315,0.6298173515981735,936.2678652968036,61.69611872146119,0.1520502283105023,0.4363630136986301,3.633538812785388,213.2462328767124,17.043390410958907,24.72625570776256,0.4530727168949771,142.90867579908675,71.64235159817352
306,1999,DAVAO DE ORO,9634.034038173157,11495.0,0.9671274467159634,1,22.97171232876713,89.66244292237442,21.066940639269404,0.6402651706953,934.7024543378996,66.74052511415525,0.1339920091324201,0.3242945205479452,3.7475913242009136,198.69486301369864,16.949052511415527,24.096449771689496,0.4673045662100457,112.67910958904108,78.04223744292237
307,2000,DAVAO DE ORO,9634.034038173157,11509.982574923546,1.1295854077253218,1,23.109448998178507,89.11293260473589,21.093647540983607,0.6402651706953,934.56654143898,65.06341074681238,0.1349351092896175,0.3451684881602914,3.72662795992714,206.47040072859744,17.30966530054645,24.13344717668488,0.4657670765027322,112.2495446265938,79.10428051001821
308,2001,DAVAO DE ORO,9634.034038173157,11509.982574923546,1.2327512864493997,1,23.377602739726026,87.7033105022831,21.08349315068493,0.5047374429223744,934.8594520547944,61.33082191780822,0.1432945205479452,0.3946278538812785,3.9947831050228313,214.3036529680365,17.794680365296802,24.38028538812785,0.4694478310502283,124.86849315068493,77.81358447488584
309,2002,DAVAO DE ORO,9634.034038173157,11509.982574923546,1.1545608919382504,1,23.37062785388128,86.72111872146118,20.87527397260273,0.4110958904109589,935.640821917808,58.0810502283105,0.1502922374429223,0.4252819634703196,4.104543378995434,226.6472602739726,17.919212328767124,24.31851598173516,0.4578421232876712,141.22659817351598,72.5582191780822
310,2003,DAVAO DE ORO,9634.034038173157,11509.982574923546,1.1311166941003206,1,23.30664383561644,87.625799086758,20.99271689497717,0.5427397260273972,935.4979794520548,62.73116438356164,0.1437876712328767,0.396079908675799,4.198527397260274,224.03116438356165,18.00433789954338,24.301198630136987,0.4594918949771689,128.19486301369864,75.94920091324201
311,2004,DAVAO DE ORO,9634.034038173157,11509.982574923546,0.9890532441587768,1,23.590528233151183,86.21140710382514,20.9933970856102,0.4371470856102004,935.333014571949,57.49920309653916,0.1534744990892532,0.4468260473588342,4.063046448087432,219.191029143898,17.5511839708561,24.54966985428051,0.451805441712204,143.75204918032787,73.77379326047358
312,2005,DAVAO DE ORO,9634.034038173157,10504.0,1.018990860624524,1,23.37062785388128,87.43150684931507,21.015662100456623,0.58162100456621,935.6183789954338,61.91803652968037,0.1455924657534246,0.4029897260273972,4.113550228310502,220.93002283105025,17.550468036529683,24.427066210045663,0.4659465753424657,131.21461187214612,75.4074200913242
313,2006,DAVAO DE ORO,9634.034038173157,10189.0,1.040053979782118,1,23.473116438356165,86.98824200913242,21.03982876712329,0.5153310502283105,935.3934931506848,59.7296803652968,0.1481335616438356,0.4180707762557077,3.780433789954338,217.7375570776256,17.535764840182647,24.410890410958903,0.4642195205479452,134.72511415525113,74.95148401826484
314,2007,DAVAO DE ORO,9634.034038173157,10039.0,0.9951479230999104,1,23.40259132420092,87.87271689497717,21.135650684931505,0.5875114155251142,934.9563584474886,62.78595890410959,0.1434657534246575,0.3894874429223744,3.983915525114155,220.94874429223745,17.726609589041097,24.42942922374429,0.464228196347032,127.64269406392694,75.63995433789954
